,ph,Temperature,Humidity,Density,Electrical Conductivity,N,P,K,Ca,Mg,Particle Width,Particle Spacing,Cotton Crop,Grain Surface
1720,0.65346867,0.39536685,0.6072018,0.5345186,0.61753297,0.66914743,0.69993836,0.37910396,0.41848955,0.36013043,0,0,1,2
1721,0.655477,0.39525256,0.6071707,0.5362169,0.6187099,0.67008406,0.7007017,0.38164306,0.42056188,0.36144638,0,0,1,2
1722,0.65725464,0.3950683,0.6075125,0.53801924,0.619641,0.6709889,0.70146424,0.38411626,0.42258316,0.3630867,0,0,1,2
1723,0.65903956,0.39489248,0.6079405,0.5399168,0.6205561,0.67187744,0.7022146,0.386611,0.42480636,0.36474898,0,0,1,2
1724,0.6608887,0.39467376,0.6083287,0.54181755,0.62143016,0.6727875,0.7029021,0.38910678,0.427032,0.36641145,0,0,1,2
1725,0.6626792,0.3944668,0.6086636,0.5439122,0.62220955,0.67371243,0.70368207,0.39175797,0.42923334,0.36808088,0,0,1,2
1726,0.6643479,0.39418587,0.6089631,0.5459016,0.6230404,0.6747196,0.70449364,0.39451125,0.4314023,0.36976442,0,0,1,2
1727,0.6659446,0.39391512,0.609241,0.54786295,0.62387425,0.67568886,0.7053091,0.39732128,0.43371585,0.37133867,0,0,1,2
1728,0.6675116,0.39339226,0.60947126,0.54969025,0.6246446,0.676694,0.70611376,0.40023896,0.43603268,0.37274417,0,0,1,2
1729,0.6690931,0.3925728,0.60957897,0.551346,0.62532544,0.67758435,0.7069444,0.40345994,0.4382133,0.3741059,0,0,1,2
1730,0.67068624,0.39183345,0.6097295,0.5528925,0.62585497,0.6782969,0.70788604,0.40669727,0.44039035,0.37545466,0,0,1,2
1731,0.67227983,0.3912155,0.60974544,0.5544409,0.62618345,0.67890054,0.70882374,0.40990648,0.442607,0.37681264,0,0,1,2
1732,0.6739629,0.3905468,0.6095971,0.55602145,0.626284,0.67940176,0.7097269,0.41308773,0.44483218,0.3781291,0,0,1,2
1733,0.6757122,0.3897567,0.60931987,0.55766153,0.6265016,0.67969644,0.7106079,0.41625637,0.44701314,0.37932044,0,0,1,2
1734,0.6773778,0.38894948,0.6090055,0.559206,0.62662625,0.67981327,0.71152264,0.4194888,0.44919512,0.38044754,0,0,1,2
1735,0.678985,0.3881045,0.6086822,0.5606509,0.62673485,0.6799128,0.71238756,0.42301702,0.4513779,0.38158548,0,0,1,2
1736,0.6806091,0.38715276,0.60821486,0.56225765,0.62673336,0.6797475,0.7130318,0.42642573,0.45355788,0.38262618,0,0,1,2
1737,0.6822585,0.38605008,0.60764587,0.56419,0.6266973,0.67942965,0.71372473,0.4299773,0.4555009,0.38369247,0,0,1,2
1738,0.6838873,0.38465822,0.6072698,0.5662174,0.62671113,0.6790755,0.71447355,0.43351597,0.45744416,0.3847634,0,0,1,2
1739,0.68545973,0.38332278,0.60691077,0.5681121,0.6268675,0.67868435,0.71523887,0.43700805,0.45933917,0.38586387,0,0,1,2
1740,0.6870796,0.3820324,0.6063733,0.5697362,0.6271592,0.67823654,0.71602684,0.44048214,0.46110582,0.38692138,0,0,1,2
1741,0.6886245,0.3807266,0.60592604,0.57134145,0.6273217,0.6778819,0.71650904,0.44381583,0.4630372,0.38801277,0,0,1,2
1742,0.6901,0.3794361,0.6055578,0.57289517,0.6273689,0.67757577,0.716972,0.44710428,0.4649213,0.38907656,0,0,1,2
1743,0.691575,0.37815356,0.60521746,0.57433397,0.6272521,0.67719275,0.7175074,0.45046234,0.4663995,0.38989356,0,0,1,2
1744,0.6929693,0.37687132,0.60495377,0.5756472,0.6270361,0.67679334,0.7180511,0.45381975,0.4678517,0.39067462,0,0,1,2
1745,0.69444495,0.37545404,0.60469425,0.57684976,0.62685347,0.67633444,0.718808,0.45699,0.4691821,0.39142734,0,0,1,2
1746,0.6957182,0.37383834,0.6044842,0.5779241,0.6266558,0.6758416,0.7195929,0.46004042,0.47039348,0.3922,0,0,1,2
1747,0.6968311,0.37164888,0.60440654,0.57894015,0.62626106,0.67528945,0.720477,0.46302986,0.47158152,0.39282668,0,0,1,2
1748,0.6978751,0.36942503,0.60426915,0.58003616,0.62582606,0.6749099,0.7213067,0.4660638,0.4727428,0.39345446,0,0,1,2
1749,0.69878733,0.3670347,0.604136,0.5812097,0.625414,0.67447346,0.72211564,0.46916723,0.47391704,0.3939393,0,0,1,2
1750,0.6996196,0.3645487,0.60406655,0.58248305,0.6249399,0.6740951,0.7228164,0.4722621,0.47524834,0.39418152,0,0,1,2
1751,0.7004816,0.3620283,0.603886,0.58365226,0.624431,0.673675,0.72358173,0.47537872,0.47634998,0.39439046,0,0,1,2
1752,0.701388,0.3593899,0.6035433,0.5847822,0.6239327,0.6730604,0.72433233,0.47866774,0.4773005,0.39454874,0,0,1,2
1753,0.702278,0.35659748,0.60302556,0.5858385,0.6234765,0.67234826,0.7251905,0.48196346,0.47830656,0.39470488,0,0,1,2
1754,0.70310277,0.35375696,0.6025319,0.5867774,0.62296736,0.6716565,0.72606194,0.48514262,0.4794343,0.39490584,0,0,1,2
1755,0.70394427,0.3509411,0.601952,0.5877107,0.6223649,0.67088467,0.72688985,0.48829094,0.4805189,0.39504072,0,0,1,2
1756,0.7047881,0.34807602,0.60137415,0.5885573,0.6218483,0.6695823,0.72755754,0.49131665,0.4814344,0.39515856,0,0,1,2
1757,0.7056159,0.34517196,0.60106736,0.5890553,0.6215059,0.66821057,0.7281882,0.49454552,0.48230723,0.39524546,0,0,1,2
1758,0.7062705,0.34233207,0.6010292,0.58955336,0.6212338,0.6665493,0.7287357,0.4977808,0.4831804,0.39535564,0,0,1,2
1759,0.7068449,0.33957967,0.60084957,0.59046936,0.6208232,0.66466326,0.72923344,0.5010066,0.48391512,0.3954917,0,0,1,2
1760,0.7072944,0.33709797,0.600496,0.5913345,0.6202554,0.6627741,0.72971463,0.50421435,0.4845636,0.39574838,0,0,1,2
1761,0.70764613,0.33451784,0.6002843,0.59229064,0.61969936,0.6608689,0.7301751,0.50751746,0.4852094,0.39605886,0,0,1,2
1762,0.7079373,0.33185953,0.60002965,0.5935114,0.6193899,0.65892434,0.73073506,0.5107473,0.48555163,0.39636904,0,0,1,2
1763,0.7081992,0.3291835,0.5997448,0.5947587,0.61905426,0.65681374,0.7313001,0.51397806,0.48539662,0.39606854,0,0,1,2
1764,0.7084597,0.3265045,0.59945947,0.59600365,0.61869925,0.65468735,0.7317727,0.51734954,0.48529297,0.39556184,0,0,1,2
1765,0.7087219,0.32382265,0.5991725,0.5973059,0.6181944,0.6525158,0.7323511,0.5207592,0.4851409,0.39485675,0,0,1,2
1766,0.7090013,0.32116568,0.5988359,0.5986066,0.6176562,0.65033853,0.7329096,0.5242836,0.48470518,0.3941315,0,0,1,2
1767,0.7091937,0.31832963,0.59843713,0.59971887,0.6170365,0.6479468,0.7334171,0.52791005,0.4841935,0.3932891,0,0,1,2
1768,0.70939976,0.31545097,0.59801006,0.60082406,0.6163908,0.6456506,0.73388326,0.5316837,0.4833964,0.39239803,0,0,1,2
1769,0.70961523,0.31255418,0.5975736,0.6019051,0.6156928,0.64331365,0.7345225,0.5354315,0.4824759,0.39155746,0,0,1,2
1770,0.70983064,0.3096534,0.59710974,0.60295886,0.61492085,0.6410228,0.7352168,0.5390949,0.48130488,0.3906025,0,0,1,2
1771,0.7101324,0.30662593,0.59664416,0.60395473,0.614234,0.6385853,0.73578614,0.54265946,0.48009232,0.38970158,0,0,1,2
1772,0.7104395,0.3035801,0.5961117,0.6048509,0.61365646,0.63603646,0.73636085,0.54616725,0.4787589,0.38878992,0,0,1,2
1773,0.7107461,0.3005425,0.5954437,0.605852,0.613058,0.63348526,0.7369458,0.54970026,0.47738355,0.387877,0,0,1,2
1774,0.71092224,0.29750535,0.5946297,0.6067934,0.61249346,0.6308925,0.7375942,0.5532776,0.4759136,0.38698485,0,0,1,2
1775,0.71078414,0.29428697,0.59381074,0.60765964,0.61186445,0.62829506,0.7380688,0.55651134,0.4744476,0.386292,0,0,1,2
1776,0.7107452,0.2907796,0.59297144,0.60847974,0.61116904,0.62562764,0.73844266,0.5596832,0.47297782,0.38548982,0,0,1,2
1777,0.7106867,0.28728572,0.59207827,0.60924757,0.61038053,0.6229233,0.7388289,0.5627957,0.47157237,0.38457486,0,0,1,2
1778,0.71028703,0.283968,0.5910573,0.60987633,0.60965824,0.620308,0.73912126,0.5657915,0.4701709,0.38376418,0,0,1,2
1779,0.7099362,0.2807386,0.58993155,0.610442,0.6089699,0.61796093,0.7390217,0.5687257,0.46877286,0.38300726,0,0,1,2
1780,0.70962614,0.27756596,0.5889231,0.61148727,0.60844266,0.61557853,0.7389342,0.57148784,0.4674103,0.38233095,0,0,1,2
1781,0.7093479,0.27450672,0.58758354,0.61259025,0.6079783,0.6129578,0.7388302,0.5742357,0.46615028,0.3816436,0,0,1,2
1782,0.7090699,0.2714922,0.58612275,0.61374605,0.60751015,0.6102245,0.7386454,0.5770597,0.46496138,0.38092545,0,0,1,2
1783,0.70879245,0.26847088,0.58465093,0.6148093,0.6070189,0.6074014,0.73833627,0.57981306,0.46374643,0.3802336,0,0,1,2
1784,0.7084596,0.26531038,0.5832737,0.61591524,0.6064528,0.6044552,0.73788935,0.5826173,0.46246988,0.379639,0,0,1,2
1785,0.70808643,0.26211736,0.58191603,0.61704266,0.60584265,0.60169363,0.7371394,0.58539885,0.46131548,0.37891546,0,0,1,2
1786,0.70771325,0.2589246,0.58033204,0.61816406,0.60539734,0.59896946,0.7361063,0.5880501,0.46015403,0.3780959,0,0,1,2
1787,0.7073401,0.25574368,0.5787954,0.61909264,0.6051441,0.59623814,0.73511964,0.59053665,0.4590056,0.3773236,0,0,1,2
1788,0.7069668,0.25258136,0.57721233,0.6199605,0.6049454,0.5935056,0.73419106,0.592998,0.45810825,0.37665257,0,0,1,2
1789,0.70659363,0.24941954,0.5753467,0.6208492,0.60474604,0.5907815,0.7331899,0.5954702,0.45764798,0.37606192,0,0,1,2
1790,0.70622045,0.24625787,0.5734159,0.6217428,0.60454684,0.58807033,0.7321495,0.5979282,0.45708874,0.3754982,0,0,1,2
1791,0.70584744,0.24309608,0.57148564,0.6226361,0.60441256,0.58525693,0.7310518,0.6003773,0.4563707,0.37486485,0,0,1,2
1792,0.7054742,0.23996823,0.5690143,0.6235885,0.6044213,0.58224916,0.7300063,0.60275,0.4556692,0.37415463,0,0,1,2
1793,0.7051009,0.23685522,0.56646603,0.6244164,0.6044657,0.5792245,0.72881633,0.6049203,0.45486176,0.37331378,0,0,1,2
1794,0.70473415,0.233747,0.5639183,0.62518585,0.60451555,0.57615715,0.7277584,0.60704154,0.45398173,0.37252286,0,0,1,2
1795,0.7044806,0.23053485,0.5613594,0.6259338,0.60455024,0.5732356,0.72655386,0.60909915,0.4529062,0.37160107,0,0,1,2
1796,0.7042245,0.22732453,0.55885535,0.6266762,0.6045761,0.570593,0.72506166,0.61108375,0.45173758,0.37054008,0,0,1,2
1797,0.7039492,0.22413947,0.55645776,0.62739,0.60460573,0.5679385,0.72356963,0.61298275,0.45062205,0.36946404,0,0,1,2
1798,0.70367664,0.22107887,0.5538296,0.6285833,0.6046397,0.5652422,0.72207785,0.6148756,0.4495042,0.36838344,0,0,1,2
1799,0.7034058,0.21810597,0.55111665,0.6298503,0.60466427,0.56253225,0.7205857,0.6167584,0.4483546,0.36729047,0,0,1,2
1800,0.60639966,0.4102928,0.6010901,0.5163303,0.58404654,0.6407891,0.67999053,0.32270557,0.37059572,0.32418004,0,0,1,2
1801,0.6089117,0.40951222,0.60210735,0.51667666,0.5858999,0.64278895,0.6811649,0.32640022,0.3727338,0.32675138,0,0,1,2
1802,0.61134064,0.40876102,0.60301715,0.5169794,0.58786887,0.6447705,0.68231654,0.32992837,0.3748404,0.32933527,0,0,1,2
1803,0.6138213,0.4079501,0.6039216,0.51727337,0.58986485,0.6465948,0.68349385,0.33355147,0.37693003,0.33189863,0,0,1,2
1804,0.6163192,0.4070543,0.6046476,0.51748395,0.59190845,0.6482723,0.68478423,0.33711806,0.37895846,0.33401018,0,0,1,2
1805,0.6188158,0.40615365,0.605199,0.5176193,0.5940496,0.6499616,0.6860021,0.34051445,0.38098836,0.3359783,0,0,1,2
1806,0.6212962,0.40528557,0.60572106,0.51771975,0.59620565,0.6513955,0.68699014,0.34350687,0.38328665,0.33793905,0,0,1,2
1807,0.6237712,0.40440768,0.6061955,0.5178193,0.59837925,0.6528921,0.68795156,0.34636298,0.3858598,0.33973712,0,0,1,2
1808,0.6262461,0.403529,0.606633,0.51791686,0.6004673,0.65441245,0.6891048,0.34880197,0.38856956,0.34142122,0,0,1,2
1809,0.6287391,0.40264672,0.6073384,0.51832277,0.60236055,0.65620005,0.69026774,0.35128355,0.39124495,0.34311336,0,0,1,2
1810,0.6312405,0.401751,0.60814536,0.5193736,0.60426116,0.65797025,0.6914366,0.35389587,0.39386705,0.34482095,0,0,1,2
1811,0.6337364,0.40083873,0.6089234,0.5206864,0.60599035,0.6596904,0.69258815,0.35652316,0.39650524,0.34648928,0,0,1,2
1812,0.6361443,0.39993492,0.60951734,0.5224674,0.60726196,0.66129905,0.6936365,0.35932142,0.39893547,0.34813708,0,0,1,2
1813,0.6384871,0.3991099,0.60992485,0.52422696,0.60846275,0.6627837,0.69463444,0.3622091,0.40144166,0.34964707,0,0,1,2
1814,0.6408209,0.39848772,0.6100985,0.5259812,0.6097089,0.6642597,0.6957521,0.3647428,0.4040783,0.35103092,0,0,1,2
1815,0.6431246,0.39824247,0.609938,0.52769536,0.61101234,0.6656291,0.6968038,0.36706138,0.4066893,0.3524401,0,0,1,2
1816,0.64538574,0.39806437,0.60985756,0.5292821,0.6123574,0.6668732,0.69784045,0.36961803,0.40900832,0.35385948,0,0,1,2
1817,0.64765275,0.39802402,0.60980177,0.530851,0.61361444,0.6680735,0.6988103,0.37201604,0.41136625,0.35528275,0,0,1,2
1818,0.64991975,0.39800563,0.60967827,0.5325518,0.61481553,0.66926503,0.6996739,0.37432554,0.4137997,0.35669497,0,0,1,2
1819,0.6521502,0.39794317,0.60964304,0.5342698,0.615906,0.67041785,0.70045716,0.37681985,0.41638568,0.3580487,0,0,1,2
1820,0.65432423,0.39785698,0.6095696,0.5360037,0.61715734,0.6714584,0.7011888,0.3793878,0.41895,0.35940275,0,0,1,2
1821,0.65642935,0.39772534,0.6095972,0.53769183,0.6182976,0.6723859,0.70197403,0.3819218,0.42086646,0.3607102,0,0,1,2
1822,0.65833634,0.39751256,0.6099997,0.5396442,0.6191356,0.6732909,0.7027823,0.38440898,0.4228624,0.36261588,0,0,1,2
1823,0.66012967,0.3973374,0.6103871,0.54156244,0.6199204,0.6742552,0.70342904,0.3868996,0.4250583,0.36432126,0,0,1,2
1824,0.66198504,0.39712426,0.6107477,0.54355335,0.6207548,0.67517096,0.7040966,0.38939577,0.42728376,0.36598352,0,0,1,2
1825,0.66379136,0.39689416,0.61112106,0.54570013,0.6214879,0.67607504,0.704877,0.39198282,0.42947048,0.3676662,0,0,1,2
1826,0.6654432,0.39662048,0.611483,0.5477632,0.6221973,0.6770283,0.70571434,0.39476836,0.43162146,0.3693852,0,0,1,2
1827,0.66703326,0.39628118,0.61177266,0.54970646,0.62303174,0.67798156,0.7065351,0.3976081,0.43393257,0.37097505,0,0,1,2
1828,0.66859657,0.39581797,0.612031,0.5515831,0.6238457,0.6789109,0.7073419,0.40048525,0.4363224,0.37243825,0,0,1,2
1829,0.6701588,0.39495274,0.61215633,0.5533137,0.6245051,0.6797947,0.7082211,0.40354726,0.43853033,0.37386778,0,0,1,2
1830,0.6717426,0.39412478,0.61236703,0.5548885,0.6251243,0.6805674,0.709139,0.4068073,0.44067025,0.3752761,0,0,1,2
1831,0.67342085,0.3933544,0.61236644,0.55646354,0.62551117,0.68111205,0.71007013,0.41001323,0.44287053,0.37668726,0,0,1,2
1832,0.6751134,0.39269212,0.6122339,0.5580187,0.6256622,0.6815724,0.71100515,0.4132581,0.4451124,0.37804338,0,0,1,2
1833,0.6768658,0.39189407,0.6119046,0.55960953,0.62588483,0.6819086,0.7118682,0.41646764,0.44735298,0.3792495,0,0,1,2
1834,0.6784976,0.39106125,0.6115294,0.56115955,0.6260029,0.6820824,0.7127188,0.4196416,0.44967112,0.38036594,0,0,1,2
1835,0.6801255,0.39014798,0.611203,0.5627637,0.62591743,0.6821871,0.71350676,0.42310613,0.45195356,0.38150537,0,0,1,2
1836,0.6817536,0.38920122,0.6108153,0.56429416,0.6258135,0.6820579,0.7142313,0.42657325,0.45414925,0.3825844,0,0,1,2
1837,0.6834037,0.3881051,0.61026347,0.56611484,0.6258103,0.68173903,0.7149105,0.4301309,0.4560918,0.3836757,0,0,1,2
1838,0.6850366,0.38669592,0.6098643,0.56812674,0.6258143,0.68143547,0.7156282,0.4336564,0.45804134,0.38476142,0,0,1,2
1839,0.6864863,0.38536984,0.6094474,0.56986344,0.6260169,0.6811446,0.71641725,0.43707046,0.45999932,0.38583305,0,0,1,2
1840,0.6879732,0.384041,0.6090616,0.5713885,0.62624997,0.6807156,0.7172532,0.44050956,0.46177435,0.3869119,0,0,1,2
1841,0.6894599,0.38271186,0.60867554,0.572992,0.6264273,0.68021613,0.7179572,0.44397247,0.46359572,0.38798934,0,0,1,2
1842,0.6909392,0.38138917,0.6083088,0.57455087,0.6264972,0.6798792,0.7184466,0.44725987,0.46549138,0.38907877,0,0,1,2
1843,0.69241464,0.3800983,0.6079643,0.57599944,0.62638295,0.67948467,0.7189921,0.4506024,0.46702522,0.39002323,0,0,1,2
1844,0.69394016,0.3787187,0.60768896,0.57725614,0.6262414,0.67909354,0.7195321,0.45392326,0.46846727,0.3908024,0,0,1,2
1845,0.6954443,0.37726685,0.6074541,0.57841456,0.62605417,0.67865676,0.7201884,0.45710906,0.46979663,0.39154038,0,0,1,2
1846,0.69680125,0.3754148,0.6071702,0.57937646,0.6258528,0.67820084,0.7209218,0.4601698,0.4710366,0.39225227,0,0,1,2
1847,0.6979763,0.37330902,0.6069579,0.5803994,0.62549835,0.6778007,0.7217509,0.46317506,0.47222364,0.39284062,0,0,1,2
1848,0.6991191,0.37098882,0.60686624,0.58146703,0.6250402,0.6773643,0.7226391,0.4661576,0.4734165,0.39347732,0,0,1,2
1849,0.70022386,0.3684587,0.60681725,0.5827036,0.6246101,0.6769483,0.72347885,0.46928212,0.4743635,0.39402875,0,0,1,2
1850,0.7011537,0.36595076,0.6067727,0.5839265,0.6241556,0.67653006,0.7242047,0.47239223,0.47564745,0.39428732,0,0,1,2
1851,0.7020158,0.36345398,0.6065177,0.5850669,0.6235988,0.6761153,0.72494715,0.47545666,0.4769833,0.39452657,0,0,1,2
1852,0.70287114,0.36083952,0.605924,0.5861098,0.62311983,0.67548966,0.72576666,0.47862926,0.47813335,0.39469483,0,0,1,2
1853,0.70372945,0.35814595,0.60527813,0.58712506,0.62266153,0.67480046,0.7266321,0.4818333,0.47929737,0.39486784,0,0,1,2
1854,0.7045431,0.35528278,0.60481334,0.5880693,0.6221539,0.6741275,0.7275044,0.48500633,0.48045865,0.3950501,0,0,1,2
1855,0.7053921,0.35241815,0.6042611,0.5889763,0.6216187,0.67339504,0.7283302,0.48816645,0.48153886,0.3952622,0,0,1,2
1856,0.70623106,0.34954768,0.6036936,0.5898477,0.62115276,0.67214525,0.7289719,0.4911781,0.4824769,0.39545614,0,0,1,2
1857,0.70695436,0.3467109,0.60320604,0.5905213,0.6207432,0.67081547,0.7295747,0.49429587,0.48340267,0.39559227,0,0,1,2
1858,0.70754606,0.34394366,0.6030669,0.590913,0.6206604,0.6691902,0.7301155,0.4974642,0.48437375,0.3957602,0,0,1,2
1859,0.7080707,0.3412802,0.6027365,0.591555,0.62048554,0.6673951,0.7305811,0.500604,0.48511782,0.39595824,0,0,1,2
1860,0.7084302,0.3387565,0.60245955,0.5924548,0.61995524,0.6655199,0.73111606,0.503749,0.48575592,0.39624768,0,0,1,2
1861,0.70876795,0.3361629,0.60227835,0.59343386,0.61937857,0.6636017,0.73156106,0.5070346,0.48643264,0.39659387,0,0,1,2
1862,0.70903695,0.3334896,0.6020429,0.5946739,0.6190597,0.6616516,0.7320101,0.5103387,0.486806,0.3969108,0,0,1,2
1863,0.70930094,0.33081192,0.6017809,0.5959253,0.61871,0.6595899,0.7325591,0.5134306,0.48695862,0.39660355,0,0,1,2
1864,0.70956475,0.32814202,0.6014964,0.59717894,0.61835426,0.65746087,0.7330293,0.51680493,0.48701957,0.39594942,0,0,1,2
1865,0.7098321,0.325467,0.60120857,0.5985083,0.61780965,0.65524554,0.73369354,0.5202233,0.4869861,0.3952863,0,0,1,2
1866,0.71009755,0.32266077,0.6008714,0.59971446,0.6172317,0.6530825,0.73424476,0.52368546,0.4865733,0.39460394,0,0,1,2
1867,0.71029276,0.31979197,0.6004853,0.6008231,0.61660707,0.65072614,0.7347853,0.5271779,0.4861382,0.3938384,0,0,1,2
1868,0.71049833,0.31689358,0.6000846,0.60189795,0.6159221,0.64837754,0.73537266,0.5308766,0.48539746,0.39299417,0,0,1,2
1869,0.710704,0.31399557,0.59967506,0.6029068,0.6151583,0.64608234,0.7360254,0.53462625,0.48447308,0.39215395,0,0,1,2
1870,0.7109977,0.31100994,0.5992795,0.6039066,0.6144142,0.64380676,0.73670894,0.53834546,0.48327485,0.3912514,0,0,1,2
1871,0.7113044,0.3080095,0.5988254,0.60475516,0.6138075,0.64134556,0.7373044,0.54191804,0.48203957,0.39036554,0,0,1,2
1872,0.71160305,0.30495304,0.5982199,0.60568523,0.61323494,0.6388004,0.7378766,0.5454382,0.48073795,0.38946453,0,0,1,2
1873,0.71190155,0.30194587,0.59749764,0.6066531,0.61275053,0.63624954,0.7384066,0.5489572,0.47938016,0.38855153,0,0,1,2
1874,0.7119132,0.2987911,0.5967178,0.6075777,0.6122344,0.6337695,0.7388465,0.55245596,0.4780059,0.38769993,0,0,1,2
1875,0.7118636,0.29536462,0.5959189,0.6084307,0.61162716,0.63125706,0.73927724,0.55567026,0.47665364,0.38706368,0,0,1,2
1876,0.7118128,0.29191586,0.5950895,0.6092622,0.6108846,0.62856096,0.73962206,0.5588196,0.47511953,0.38637987,0,0,1,2
1877,0.71157056,0.2885273,0.5941302,0.609968,0.61013323,0.62583756,0.7399681,0.5619464,0.4737496,0.3854567,0,0,1,2
1878,0.71126765,0.2852298,0.59308136,0.6104671,0.6094472,0.6231615,0.74019456,0.5648425,0.47236422,0.38472724,0,0,1,2
1879,0.71095353,0.28184265,0.59208715,0.61087036,0.6088746,0.6208635,0.73997015,0.5676287,0.47103685,0.38407686,0,0,1,2
1880,0.71063936,0.27845564,0.59093606,0.6115319,0.6084243,0.6183536,0.7397489,0.5704175,0.46970472,0.38342986,0,0,1,2
1881,0.7103494,0.27528408,0.5896609,0.61253446,0.60797995,0.6156144,0.7395919,0.5732257,0.4684697,0.3827379,0,0,1,2
1882,0.710051,0.2721902,0.5883399,0.61349875,0.6075014,0.61286205,0.73940825,0.5760505,0.46728146,0.3820184,0,0,1,2
1883,0.70970124,0.26909238,0.58698225,0.61449015,0.6069481,0.61000836,0.73909986,0.57877314,0.4660655,0.38127607,0,0,1,2
1884,0.7093205,0.26599282,0.58558697,0.6154884,0.6063672,0.60715175,0.7386524,0.5814303,0.46485546,0.38076323,0,0,1,2
1885,0.7089425,0.26285806,0.58420396,0.6164646,0.6058476,0.6045201,0.73773646,0.58418113,0.46358392,0.3802381,0,0,1,2
1886,0.7085693,0.25969046,0.58270663,0.6173724,0.60543585,0.60182947,0.73665154,0.5868782,0.46241784,0.37941512,0,0,1,2
1887,0.708196,0.2565236,0.5811675,0.61832625,0.60503554,0.59907234,0.73566025,0.5893612,0.46120095,0.3786385,0,0,1,2
1888,0.7078229,0.25335786,0.579518,0.61928886,0.60463506,0.5962943,0.7346778,0.59178674,0.45999536,0.37792975,0,0,1,2
1889,0.7074497,0.2501963,0.5775874,0.6202307,0.6043328,0.5935719,0.73366123,0.59427047,0.4594994,0.37733474,0,0,1,2
1890,0.7070764,0.2470346,0.57565683,0.62115633,0.604059,0.59089816,0.7326189,0.5966608,0.45900527,0.37675008,0,0,1,2
1891,0.7067033,0.24387309,0.5737259,0.6221134,0.60375047,0.58820945,0.7315796,0.59902763,0.45834902,0.37610537,0,0,1,2
1892,0.70633,0.24071823,0.5716828,0.62307054,0.60349363,0.58544165,0.7305362,0.60143834,0.45762125,0.37540957,0,0,1,2
1893,0.70595694,0.23760267,0.5691611,0.62395006,0.60348064,0.5823992,0.729438,0.60377425,0.45691824,0.3746131,0,0,1,2
1894,0.705637,0.23441383,0.56658566,0.62476236,0.60347885,0.579302,0.72837573,0.6059123,0.45611206,0.37381318,0,0,1,2
1895,0.7053585,0.23120087,0.5640195,0.6255323,0.60347813,0.5764067,0.7271586,0.6079385,0.45509386,0.37304714,0,0,1,2
1896,0.70509547,0.22801606,0.56156075,0.6262302,0.60347325,0.5737548,0.72566694,0.60981613,0.45400557,0.37196136,0,0,1,2
1897,0.70482457,0.22504324,0.5589832,0.6270296,0.6034733,0.57107157,0.7241748,0.6116888,0.45290336,0.3708727,0,0,1,2
1898,0.7045536,0.22206986,0.55630034,0.6281925,0.60349286,0.56836736,0.72268295,0.6135713,0.4517811,0.36978403,0,0,1,2
1899,0.70428306,0.21909693,0.5536172,0.62944067,0.60346043,0.56566346,0.7211877,0.61544496,0.45063907,0.36869228,0,0,1,2
1900,0.60708386,0.41182053,0.6024071,0.51743305,0.5838619,0.6414203,0.680562,0.3233963,0.37136868,0.32340738,0,0,1,2
1901,0.6096396,0.41102767,0.6033854,0.5177454,0.58566785,0.6437752,0.6817426,0.32728896,0.37343162,0.325944,0,0,1,2
1902,0.6121665,0.41022676,0.60433465,0.5180507,0.5875856,0.64583653,0.68294066,0.3307379,0.37554833,0.32851905,0,0,1,2
1903,0.6146645,0.40938807,0.6052377,0.5183445,0.58950305,0.6478599,0.6841341,0.33430687,0.37754214,0.33109987,0,0,1,2
1904,0.6171198,0.408512,0.60595965,0.5185785,0.5914976,0.64964026,0.68538404,0.33791754,0.37956408,0.33331203,0,0,1,2
1905,0.6196167,0.40761128,0.6065314,0.5187235,0.5936054,0.6513754,0.68668586,0.34134567,0.3815908,0.33528015,0,0,1,2
