classe,Standardabweichung_y,Variance_z,Variance_y,Standardabweichung_z,Effektivwert_x,Mittlere_Absolute_Abweichung_y,Effektivwert_y,Standardabweichung_x,Mittelwert_x,Variance_x,Mittlere_Absolute_Abweichung_x,Mittlere_Absolute_Abweichung_z
1,11402.7,23707900,130151000.0,4866.64,3624.56,9915.85,11406.8,3567.1,642.816,12736900.0,2873.13,3745.22
0,11206.3,23441700,125707000.0,4839.24,3213.97,9559.31,11210.4,3122.18,762.624,9757750.0,2512.92,3785.27
0,11221.3,23997000,126044000.0,4896.22,2852.97,9647.98,11231.8,2788.27,604.16,7782210.0,2226.16,3956.67
0,10656.1,22135100,113666000.0,4702.44,3091.35,8899.58,10665.8,3038.18,570.88,9239800.0,2461.37,3750.02
0,11025.3,25595200,121679000.0,5056.64,3036.74,9192.7,11040.3,2972.6,620.8,8845220.0,2344.04,4059.12
0,10893.4,24724500,118785000.0,4969.88,2786.32,9208.11,10916.7,2714.4,628.992,7375340.0,2150.76,3956.81
1,11649.9,33704000,135857000.0,5802.61,2751.22,9762.46,11656.4,2692.9,563.456,7258990.0,2159.17,4709.21
0,10819.1,26085000,117169000.0,5104.79,2574.35,9069.64,10827.5,2511.76,564.224,6315230.0,2009.19,4017.56
1,11501.7,33676000,132421000.0,5800.2,2483.6,9700.02,11504.1,2393.31,663.552,5733680.0,1877.2,4563.6
1,11610.5,30260100,134938000.0,5498.16,2242.43,9987.18,11622.6,2172.6,555.264,4724920.0,1706.18,4500.89
1,12000.9,28265100,144167000.0,5313.83,2527.64,10427.1,12007.1,2464.1,563.2,6077860.0,1948.98,4278.76
0,11193.2,27332500,125413000.0,5225.44,2157.87,9461.32,11201.2,2080.35,573.184,4332190.0,1635.77,4099.4
0,11239.4,28311500,126451000.0,5318.19,2338.94,9468.66,11247.6,2235.5,687.872,5002450.0,1790.4,4187.03
1,11587.8,30128500,134412000.0,5486.2,2415.95,9857.05,11601.8,2347.97,569.088,5518490.0,1884.76,4402.83
0,11151.2,27838700,124475000.0,5273.6,2503.77,9424.25,11162.3,2444.86,539.904,5983330.0,1932.37,4133.21
1,11638.6,32497300,135592000.0,5697.79,2349.85,9984.83,11642.1,2273.16,595.456,5172410.0,1810.97,4515.28
0,10694.2,19532000,114480000.0,4417.3,2677.58,8978.85,10699.1,2630.59,499.456,6926910.0,2100.27,3454.09
0,10302.1,25684800,106239000.0,5065.48,3148.74,8535.81,10325.9,3099.53,554.496,9616700.0,2491.13,3981.14
0,9415.61,16965900,88742500.0,4116.91,3056.71,7719.47,9425.75,2996.51,603.648,8988060.0,2385.27,3263.56
0,8874.5,22166200,78835600.0,4705.75,2499.21,7246.97,8887.29,2413.34,649.472,5830060.0,1882.21,3684.58
0,9329.28,18677700,87122500.0,4319.61,2232.62,7613.46,9351.72,2152.81,591.616,4639230.0,1726.8,3369.44
0,9525.34,20183200,90823000.0,4490.33,2206.12,7810.65,9536.93,2118.24,616.448,4491450.0,1658.43,3532.73
0,8964.49,17977500,80442600.0,4237.87,2252.83,7308.61,8979.77,2172.43,596.48,4724170.0,1741.32,3337.68
0,9235.77,14831500,85384900.0,3849.24,2214.01,7532.74,9242.17,2145.94,544.768,4609670.0,1702.49,3017.78
0,10263.3,18625700,105440000.0,4313.59,2111.59,8603.95,10269.0,2031.07,577.536,4129390.0,1616.42,3451.92
0,10498.0,19294500,110319000.0,4390.35,2329.39,8735.63,10508.2,2248.5,608.512,5060830.0,1783.81,3453.56
0,10241.0,21530800,104983000.0,4637.81,2548.39,8461.46,10242.3,2445.13,718.08,5984640.0,1927.59,3621.66
0,10556.0,19055000,111541000.0,4363.02,2587.56,8738.52,10578.9,2507.1,640.256,6291850.0,1993.98,3393.82
0,9842.86,21073100,96979000.0,4588.25,2081.42,8032.04,9855.71,2001.9,569.856,4011600.0,1595.91,3624.39
0,9700.19,22465100,94187800.0,4737.37,2627.77,8012.59,9717.02,2564.39,573.696,6582660.0,2050.04,3745.55
0,9704.8,21946800,94277500.0,4682.4,2786.89,7901.87,9722.06,2745.69,477.44,7546330.0,2163.37,3614.95
0,10625.7,25484000,113018000.0,5045.64,2778.67,8841.8,10641.1,2691.39,690.944,7250840.0,2110.62,4009.97
0,8845.61,20524000,78323100.0,4528.08,2888.15,7189.57,8858.64,2822.38,612.864,7973790.0,2248.83,3501.4
0,8555.53,22924500,73270300.0,4785.56,3140.31,6860.68,8562.67,3088.41,568.576,9547800.0,2467.92,3782.44
0,8679.04,21528700,75401200.0,4637.58,3284.99,7013.88,8702.55,3198.81,747.52,10242600.0,2609.91,3675.43
0,8299.71,22288100,68954100.0,4718.67,2889.1,6522.6,8306.9,2816.39,644.096,7940010.0,2256.32,3723.88
0,8749.62,22550600,76632500.0,4746.37,2819.22,7002.62,8776.8,2763.28,558.848,7643340.0,2208.71,3776.63
0,9064.92,24895700,82255000.0,4987.06,3165.86,7276.4,9070.25,3107.48,605.184,9666100.0,2464.44,3920.89
0,8429.54,21768400,71128200.0,4663.33,3063.22,6700.7,8458.44,3010.23,567.296,9070560.0,2416.96,3732.59
0,7777.55,14504200,60550900.0,3806.53,2379.74,5531.14,7827.45,2310.44,570.112,5343480.0,1726.86,2682.37
2,162.938,282646,26575.5,531.379,674.84,124.381,577.449,353.704,574.72,125232.0,285.924,426.569
2,165.574,252812,27442.2,502.553,675.083,127.83,581.633,347.859,578.56,121127.0,282.081,394.52
2,163.942,229872,26903.9,479.21,660.361,110.161,557.88,338.869,566.784,114947.0,273.689,382.421
2,167.023,247556,27924.7,497.301,663.233,125.996,581.802,328.788,576.0,108210.0,267.392,398.913
2,164.222,268840,26995.8,518.238,704.814,124.986,582.477,334.198,620.544,111800.0,275.89,417.614
2,159.234,229096,25381.0,478.401,677.312,118.997,573.463,353.842,577.536,125330.0,291.119,372.391
2,159.539,261283,25478.0,510.903,672.457,121.856,579.205,349.556,574.464,122312.0,283.089,403.656
2,168.393,237747,28384.4,487.35,697.946,117.546,566.044,330.646,614.656,109437.0,272.645,384.97
2,159.122,264176,25345.2,513.724,693.236,119.448,574.662,349.333,598.784,122155.0,285.683,402.899
2,167.409,254308,28053.8,504.037,689.681,134.46,595.166,346.225,596.48,119992.0,283.93,404.961
2,168.435,258150,28398.7,507.831,700.29,125.309,576.085,346.582,608.512,120239.0,284.634,408.084
2,169.806,237804,28863.1,487.408,706.439,117.847,565.001,346.403,615.68,120115.0,286.49,391.37
2,163.346,265312,26708.8,514.826,695.171,126.312,584.443,335.655,608.768,112777.0,276.529,412.48
2,159.901,276007,25594.1,525.101,675.762,121.913,581.52,359.973,571.904,129710.0,291.076,420.54
2,162.998,264950,26594.8,514.476,688.492,127.642,586.067,337.102,600.32,113752.0,278.346,408.788
2,166.084,250992,27611.5,500.74,679.486,123.372,575.402,346.586,584.448,120242.0,280.02,402.944
2,153.513,266918,23589.7,516.383,679.052,111.566,572.147,345.301,584.704,119352.0,280.457,402.409
2,165.067,274111,27274.5,523.294,668.694,125.151,579.771,326.755,583.424,106875.0,266.875,424.348
2,162.642,249037,26478.8,498.786,706.068,126.842,589.412,351.061,612.608,123367.0,287.673,399.279
2,154.502,252188,23894.7,501.932,691.484,118.246,579.318,341.824,601.088,116961.0,282.493,391.954
2,161.376,271626,26068.4,520.917,671.677,117.12,567.431,335.938,581.632,112967.0,272.826,419.174
2,163.086,244295,26623.7,494.014,700.477,116.797,569.391,348.75,607.488,121748.0,286.509,391.032
2,161.584,238613,26135.7,488.236,665.698,121.078,576.085,351.638,565.248,123773.0,284.127,392.507
2,165.684,247429,27478.6,497.174,697.571,123.178,569.161,343.78,606.976,118303.0,285.746,393.159
2,390.284,365469,152474.0,604.238,761.057,228.967,681.22,482.205,588.8,232754.0,370.944,460.468
1,12629.6,99674100,159666000.0,9978.7,3876.68,10305.5,12671.0,3849.53,457.984,14833700.0,3052.7,7280.6
0,10929.4,22653500,119571000.0,4757.19,2597.35,9172.68,10955.4,2528.47,594.176,6399560.0,1990.72,3715.5
0,11022.0,20550300,121607000.0,4530.97,2652.34,9386.01,11033.8,2592.96,558.08,6730170.0,2032.52,3605.39
0,11188.9,21401500,125316000.0,4623.87,2102.04,9622.65,11194.4,2012.27,607.744,4053270.0,1588.67,3601.59
0,11100.5,26234800,123345000.0,5119.43,2447.08,9441.67,11121.7,2378.89,573.696,5664760.0,1926.96,4041.47
1,11204.2,21414700,125661000.0,4625.29,2592.37,9578.95,11242.3,2525.04,587.008,6382190.0,2040.9,3615.02
0,9900.94,22179700,98126700.0,4707.17,2292.58,8238.71,9910.85,2186.63,688.896,4786130.0,1718.46,3701.16
0,10290.8,26508700,106007000.0,5146.09,2654.97,8507.39,10307.7,2587.04,596.736,6699460.0,2099.26,4029.99
0,9903.38,30942300,98175100.0,5559.8,2700.85,8084.19,9919.94,2631.53,608.0,6931880.0,2082.69,4281.52
0,10902.3,23803300,118980000.0,4876.42,2970.6,9158.67,10923.4,2917.47,559.36,8520120.0,2345.5,3840.42
1,11693.5,25401700,136875000.0,5037.49,3174.18,10117.4,11698.2,3122.0,573.184,9756660.0,2541.51,3948.65
1,11608.7,24803600,134897000.0,4977.83,3251.96,9991.09,11618.6,3195.97,600.832,10224400.0,2548.56,4030.02
1,11739.3,28639700,137950000.0,5348.93,2629.57,10160.6,11747.5,2555.24,620.8,6535780.0,2043.01,4266.21
0,11506.7,22815700,132538000.0,4774.19,2973.61,9952.56,11515.0,2907.16,625.152,8460020.0,2335.79,3749.78
1,11495.2,25262600,132271000.0,5023.68,2326.86,9916.94,11506.8,2250.66,590.592,5070530.0,1815.02,3994.98
1,12137.1,33606100,147457000.0,5794.18,2791.5,10414.1,12141.3,2728.81,588.288,7453860.0,2102.58,4618.83
1,12092.1,27302500,146365000.0,5222.56,2869.52,10425.7,12104.4,2793.74,655.104,7812790.0,2231.6,4270.94
1,12727.9,29551200,162162000.0,5433.38,3021.91,11092.5,12732.9,2965.81,579.584,8804800.0,2351.78,4335.28
1,12506.0,27642600,156557000.0,5254.99,2456.88,11000.2,12508.3,2368.71,652.288,5616400.0,1921.14,4175.5
0,11296.7,28600700,127744000.0,5345.29,2708.11,9547.55,11302.0,2636.18,620.032,6956390.0,2137.93,4305.39
1,11541.1,26362400,133330000.0,5131.87,2371.31,9781.94,11544.4,2282.59,642.56,5215450.0,1809.7,4062.95
1,11874.2,29293900,141139000.0,5409.67,2241.26,10127.9,11889.3,2163.58,584.96,4685780.0,1751.73,4350.07
1,12304.0,27413400,151539000.0,5233.16,2526.64,10714.0,12313.2,2444.85,637.696,5983250.0,1969.71,4174.01
1,12377.3,29830300,153351000.0,5458.98,2296.78,10736.5,12382.6,2232.54,539.392,4989240.0,1783.53,4371.87
1,12359.4,25670900,152908000.0,5064.11,2463.17,10863.5,12361.2,2381.98,627.2,5679490.0,1931.03,4119.57
1,12272.0,23862200,150754000.0,4882.45,2689.68,10671.5,12280.6,2635.72,536.064,6953980.0,2148.3,3933.74
1,12317.0,22652900,151860000.0,4757.12,2952.68,10854.0,12331.2,2910.74,495.872,8480910.0,2322.5,3791.06
1,12117.0,27005800,146969000.0,5194.11,2843.82,10603.2,12122.6,2781.5,592.128,7744470.0,2168.29,4173.56
1,11959.7,24335700,143176000.0,4930.66,4473.98,10487.8,11965.2,4435.68,584.192,19694900.0,3595.49,3847.58
1,12197.7,28810900,148934000.0,5364.89,3552.58,10682.7,12197.9,3481.77,705.792,12134800.0,2757.72,4164.44
1,12500.2,30981300,156411000.0,5563.3,3265.92,10987.5,12501.8,3214.36,578.048,10342400.0,2468.2,4452.4
1,13080.5,46834400,171271000.0,6840.14,4199.9,11550.8,13083.5,4176.48,442.88,17460500.0,3404.92,5106.04
1,11772.8,25405800,138737000.0,5037.9,4126.85,10271.3,11774.8,4081.59,609.536,16676000.0,3228.73,4003.62
1,11027.7,40075300,121732000.0,6327.34,3833.24,9176.07,11032.6,3778.0,648.448,14287600.0,2996.52,4738.83
1,11148.5,25825800,124412000.0,5079.36,4520.41,9539.33,11153.5,4490.14,522.24,20181600.0,3740.57,3985.04
1,11717.5,29292100,137438000.0,5409.51,5560.6,10164.1,11722.1,5535.44,528.384,30671800.0,4463.27,4280.5
1,11680.9,33062300,136581000.0,5747.1,4493.1,10066.3,11681.6,4432.83,733.44,19669600.0,3551.13,4522.17
1,11256.2,28918300,126829000.0,5374.88,4844.48,9560.58,11266.2,4789.92,724.992,22966300.0,3991.12,4282.22
1,11861.6,26457800,140837000.0,5141.14,4526.53,10138.8,11878.7,4480.32,645.12,20093400.0,3547.32,3968.27
1,11236.4,31802400,126383000.0,5636.55,3619.88,9527.31,11256.3,3566.47,619.52,12732500.0,2898.51,4531.47
1,11368.2,26775500,129365000.0,5171.92,3029.01,9718.32,11372.0,2959.07,647.168,8764850.0,2364.02,4140.12
0,11150.4,25535400,124455000.0,5050.73,3121.56,9610.68,11160.1,3051.99,655.36,9323980.0,2442.28,4065.51
1,10558.9,27336600,111602000.0,5225.83,5139.65,8882.43,10580.8,5110.04,550.912,26138600.0,4170.83,4143.12
1,10337.1,25169600,106962000.0,5014.43,5991.26,8658.82,10347.2,5935.06,818.688,35260300.0,4979.49,3907.59
1,11097.6,30440200,123280000.0,5514.51,5647.69,9474.37,11098.6,5619.0,568.576,31604800.0,4328.19,4395.48
1,12596.9,30054800,158840000.0,5479.49,4616.67,11155.9,12598.4,4565.53,685.312,20864900.0,3697.2,4347.4
1,12539.0,28258600,157384000.0,5313.22,4955.44,11037.6,12543.1,4915.16,630.528,24183000.0,3864.77,4136.21
1,12073.7,27016400,145921000.0,5195.13,3979.07,10472.7,12085.8,3933.33,601.6,15486500.0,3111.83,4215.82
1,11789.7,23928500,139136000.0,4889.23,3254.94,10291.1,11794.0,3202.87,579.84,10268700.0,2596.67,3903.39
1,11553.9,30348700,133626000.0,5506.21,3899.89,9929.78,11564.2,3850.08,621.312,14837900.0,3084.91,4313.16
0,11211.6,20441600,125826000.0,4518.98,2744.06,9668.0,11214.9,2667.22,644.864,7121160.0,2076.09,3640.39
0,11327.9,25095100,128449000.0,5006.99,2829.89,9651.37,11337.6,2762.79,612.608,7640650.0,2196.24,3954.13
0,11137.3,24640900,124165000.0,4961.48,2722.06,9425.31,11148.6,2648.09,630.272,7019410.0,2097.35,3973.65
0,11157.1,24981200,124605000.0,4995.62,2772.0,9439.44,11168.6,2687.44,679.424,7229580.0,2108.22,3884.28
0,10548.0,27188600,111372000.0,5211.66,2414.19,8795.17,10560.3,2328.87,636.16,5429040.0,1863.27,4158.11
0,10975.0,27686900,120572000.0,5259.2,2863.01,9126.07,10987.6,2805.94,568.832,7881160.0,2229.59,4213.62
0,11316.2,26163900,128184000.0,5112.51,2543.45,9595.38,11322.8,2462.61,636.16,6070500.0,1908.11,4107.93
0,10940.1,29768800,119805000.0,5453.35,2533.92,9158.85,10951.3,2446.67,659.2,5992210.0,1951.78,4336.19
0,10497.2,28131800,110301000.0,5301.29,2505.53,8774.8,10507.8,2429.03,614.4,5906110.0,1943.76,4273.28
0,11189.0,24820500,125318000.0,4979.53,2400.48,9559.59,11209.9,2328.06,585.216,5425270.0,1854.32,3965.28
1,11769.2,26477200,138654000.0,5143.03,2968.02,10113.5,11776.4,2909.08,588.544,8471240.0,2320.9,4085.61
1,11951.1,31469100,142971000.0,5606.93,2627.33,10301.3,11977.8,2555.4,610.56,6536590.0,2019.43,4515.32
1,11904.4,29957400,141858000.0,5470.6,2547.85,10348.8,11907.0,2453.52,686.848,6025800.0,1950.83,4337.89
1,11664.9,24091000,136207000.0,4905.81,2655.67,9951.74,11680.6,2579.29,632.32,6659420.0,2052.73,3864.91
1,11926.4,32077800,142381000.0,5660.9,2492.76,10206.3,11933.3,2417.67,607.232,5850980.0,1921.16,4592.33
0,11018.9,19858200,121538000.0,4454.03,2577.06,9378.59,11024.2,2507.62,594.176,6294470.0,1980.34,3553.75
0,10959.4,25026700,120229000.0,5000.17,2708.97,9279.38,10962.8,2627.67,658.688,6911570.0,2083.3,3942.68
0,10121.7,20929400,102552000.0,4572.58,2521.76,8428.16,10146.2,2444.93,617.728,5983680.0,1973.36,3583.32
0,10968.0,20036800,120417000.0,4474.01,3102.63,9298.92,10973.4,3020.15,710.656,9130420.0,2451.76,3535.91
0,9469.67,24008000,89764300.0,4897.35,2357.83,7715.68,9475.37,2292.87,549.632,5262520.0,1821.32,3825.27
0,9406.87,19956300,88577700.0,4465.01,2149.24,7690.86,9435.57,2062.73,603.648,4259110.0,1617.78,3420.47
0,9104.97,15619400,82983400.0,3950.16,2184.76,7468.61,9128.52,2099.05,605.952,4410420.0,1687.57,3079.02
0,9685.48,19506200,93902400.0,4414.38,2304.04,7910.5,9702.28,2234.21,562.944,4996700.0,1799.31,3468.8
0,10144.5,17238100,103014000.0,4149.81,2261.76,8476.67,10150.0,2186.44,578.816,4785300.0,1717.48,3244.65
0,9835.5,16082700,96834000.0,4008.31,2080.71,8220.39,9851.87,1983.04,630.016,3936390.0,1556.85,3191.71
0,9821.08,18731500,96550200.0,4325.83,2250.92,8102.86,9831.1,2154.57,651.52,4646820.0,1696.38,3290.51
0,10941.1,20898100,119827000.0,4569.16,2091.3,9269.73,10953.7,1989.4,644.864,3961660.0,1567.6,3640.72
0,10083.2,19651000,101773000.0,4430.73,2418.85,8405.12,10104.5,2342.12,604.416,5491030.0,1885.7,3496.79
0,10042.1,19369700,100944000.0,4398.9,2590.47,8353.59,10044.3,2512.82,629.504,6320600.0,1990.15,3468.98
0,10221.9,20915600,104591000.0,4571.07,2717.16,8478.47,10236.0,2621.4,715.008,6878600.0,2066.6,3646.78
0,10179.4,23385900,103724000.0,4833.47,2849.1,8371.5,10191.3,2789.68,578.816,7790120.0,2238.7,3835.65
0,9481.5,21044000,89988700.0,4585.08,2890.28,7817.49,9492.01,2816.43,649.216,7940200.0,2275.97,3632.01
0,9985.16,23895400,99803200.0,4885.85,3079.65,8142.96,9993.58,3004.69,675.328,9037210.0,2401.41,3808.8
0,9454.5,25841800,89477000.0,5080.95,2896.82,7746.56,9479.5,2846.64,536.832,8111480.0,2291.21,3979.27
0,8160.02,20221100,66652600.0,4494.54,2938.54,6552.36,8175.59,2878.74,589.824,8295430.0,2300.37,3568.2
0,9321.21,25295100,86972000.0,5026.91,3402.77,7456.56,9321.22,3356.82,557.312,11279500.0,2758.94,3946.75
0,9009.73,22654000,81256600.0,4757.24,2648.23,7199.74,9021.54,2578.16,605.184,6653540.0,2053.31,3696.52
0,9659.26,25460900,93394600.0,5043.35,2982.27,7822.61,9672.43,2922.69,593.152,8550680.0,2316.42,4027.01
0,9719.88,24990200,94570600.0,4996.52,3072.36,7901.67,9730.72,3003.1,648.704,9027620.0,2383.71,3951.77
0,10588.3,23612800,112225000.0,4856.87,2844.14,8849.89,10604.4,2785.83,572.928,7768630.0,2220.66,3770.79
0,10023.0,20702800,100562000.0,4547.76,2708.39,8354.94,10041.1,2652.03,549.632,7040320.0,2094.08,3540.48
0,9861.45,20098900,97345400.0,4480.94,3076.8,8063.21,9883.47,3020.43,586.24,9132130.0,2368.9,3492.82
0,10720.7,25670000,115049000.0,5064.02,3344.29,8935.81,10723.4,3284.55,629.248,10799100.0,2630.66,4035.17
0,10433.2,22050300,108960000.0,4693.43,2791.88,8632.72,10449.3,2746.79,499.712,7552430.0,2220.88,3746.93
0,10688.1,22713300,114350000.0,4763.46,2920.72,8910.62,10706.5,2870.39,539.904,8247380.0,2316.59,3642.25
0,10517.5,22221000,110728000.0,4711.56,2276.7,8834.27,10537.8,2191.23,617.984,4806280.0,1763.8,3686.01
0,11073.9,23333000,122754000.0,4828.01,2586.32,9396.0,11085.4,2520.49,579.84,6359210.0,2012.4,3826.51
0,11042.8,23015600,122065000.0,4795.05,2105.71,9347.87,11050.0,2024.97,577.536,4104590.0,1596.45,3789.89
0,10961.5,20573700,120274000.0,4533.56,2660.7,9320.17,10988.2,2584.6,631.808,6686840.0,2108.59,3589.07
0,10889.7,22230600,118704000.0,4712.58,2054.39,9245.13,10899.4,1984.59,530.944,3942560.0,1574.64,3732.02
0,9854.37,22652300,97205900.0,4757.06,2478.59,8174.13,9876.57,2395.02,638.208,5741840.0,1921.0,3733.15
0,8893.03,18810800,79165200.0,4334.97,2283.11,7165.03,8905.68,2193.66,632.832,4816940.0,1741.73,3397.49
1,11000.6,27546000,121135000.0,5245.8,3018.11,9222.81,11042.9,2968.54,544.768,8821030.0,2406.92,4081.26
0,10959.6,20337000,120234000.0,4507.4,2721.7,9385.39,10982.8,2661.6,568.832,7091190.0,2131.28,3551.83
1,11545.3,26106000,133427000.0,5106.85,3276.54,9894.11,11554.7,3222.92,590.336,10397600.0,2558.55,4060.14
1,11645.6,25836300,135755000.0,5080.4,2760.68,10017.7,11673.6,2688.07,628.992,7232980.0,2135.63,4019.12
1,11666.9,26896200,136252000.0,5183.56,3099.22,10006.3,11669.6,3037.97,613.12,9238480.0,2448.44,4146.05
0,11415.9,23223100,130453000.0,4816.62,2743.95,9871.59,11431.7,2666.35,647.936,7116530.0,2179.95,3919.06
1,11776.4,23875100,138823000.0,4883.77,2696.4,10198.5,11777.2,2614.51,659.456,6842520.0,2091.01,3818.57
1,11925.9,27167800,142370000.0,5209.67,2578.73,10265.0,11938.8,2521.8,538.88,6365850.0,2008.89,4178.65
1,12720.9,28667900,161984000.0,5351.56,2890.96,11109.1,12737.7,2829.3,593.92,8012950.0,2237.36,4242.27
1,13037.4,33056100,170143000.0,5746.57,2562.23,11468.2,13040.6,2505.52,536.064,6283920.0,1997.81,4545.27
0,11512.5,23925400,132670000.0,4888.91,2513.93,9873.69,11518.7,2458.05,527.104,6048040.0,1987.84,3944.14
1,11671.7,26702700,136364000.0,5164.88,2844.79,10014.7,11673.4,2779.06,608.0,7730910.0,2193.15,4083.07
1,11707.8,27586500,137209000.0,5249.66,2517.54,10066.0,11711.2,2448.7,584.704,6002110.0,1951.51,4213.51
1,11829.3,35875800,140073000.0,5986.64,2764.87,10056.5,11834.3,2693.74,623.104,7263520.0,2136.17,4693.01
1,12325.0,25335300,152057000.0,5030.9,2368.89,10711.2,12327.3,2297.35,577.792,5283090.0,1828.45,4055.96
1,12338.2,27472900,152383000.0,5238.84,2600.23,10768.3,12340.4,2522.69,630.272,6370350.0,2005.19,4241.59
1,12458.4,23215600,155367000.0,4815.85,2374.0,10942.3,12459.4,2288.6,631.04,5242930.0,1803.37,3827.2
1,12318.7,29411500,151902000.0,5420.52,2821.96,10781.6,12322.5,2764.62,566.016,7650750.0,2207.74,4316.17
1,12588.2,26293300,158621000.0,5125.14,2791.8,11154.7,12595.8,2721.08,624.384,7411690.0,2174.57,3967.27
1,12097.4,32969100,146494000.0,5739.0,3914.32,10534.8,12103.0,3860.71,645.632,14920000.0,3059.89,4508.94
1,12192.2,30794600,148798000.0,5546.51,3685.23,10610.2,12205.8,3637.05,593.92,13241400.0,2944.2,4331.75
1,12303.3,33508100,151523000.0,5785.72,3734.18,10735.7,12322.1,3679.81,634.88,13554600.0,2920.98,4711.24
1,12855.8,29661600,165436000.0,5443.53,3682.76,11403.1,12855.8,3642.97,539.904,13284500.0,2943.98,4400.1
1,11722.1,33477100,137545000.0,5783.04,4691.41,10022.9,11728.3,4665.86,488.96,21792100.0,3701.75,4628.39
1,10805.4,31976000,116874000.0,5651.9,4888.67,9052.6,10816.1,4860.89,520.448,23651900.0,3910.4,4396.85
1,10989.5,31757700,120891000.0,5632.58,5157.03,9322.79,10995.9,5102.15,750.336,26058000.0,4301.25,4467.25
1,11185.4,28096600,125239000.0,5297.97,6706.72,9505.68,11193.1,6666.52,733.184,44487000.0,5655.85,4201.52
1,11702.8,29339400,137093000.0,5413.88,4161.41,10148.9,11714.1,4120.31,583.424,16993900.0,3324.91,4339.45
1,11699.4,32072700,137013000.0,5660.44,4755.74,10149.2,11700.8,4732.18,472.832,22415900.0,3900.05,4568.99
1,11249.5,31072500,126678000.0,5571.49,3036.71,9612.26,11270.6,2983.98,563.456,8913070.0,2379.63,4329.54
1,11612.1,27848800,134976000.0,5274.56,5119.71,9960.66,11634.5,5077.92,652.8,25811000.0,3810.82,4233.56
1,11721.9,27522500,137540000.0,5243.57,3314.35,10134.6,11731.0,3264.42,573.184,10667100.0,2587.69,4158.45
1,11702.4,25135000,137082000.0,5010.97,3621.66,10122.9,11710.8,3580.57,544.0,12833300.0,2893.18,3982.73
1,11959.3,30466400,143168000.0,5516.88,4549.31,10255.3,11962.5,4511.74,583.424,20376200.0,3660.97,4424.67
1,11871.7,32206900,141079000.0,5672.27,5140.15,10260.3,11891.8,5109.12,563.968,26129200.0,3999.58,4610.98
1,11203.5,27281000,125643000.0,5220.51,4733.35,9566.46,11207.4,4678.56,718.08,21910900.0,3885.26,4037.94
1,11915.0,31079000,142110000.0,5572.07,5167.32,10288.5,11921.4,5143.5,495.616,26482000.0,4207.53,4512.23
1,13068.6,35243300,170960000.0,5933.64,4485.56,11615.8,13071.1,4439.26,642.816,19726800.0,3659.28,4718.71
1,12634.0,25012700,159778000.0,4998.76,4278.75,11156.0,12636.5,4250.9,487.424,18088200.0,3391.42,3986.86
1,11219.8,24885100,126010000.0,4986.0,3427.18,9704.8,11231.2,3349.67,724.736,11231500.0,2710.13,3996.47
1,11491.0,26186100,132176000.0,5114.68,3609.48,9842.26,11494.0,3565.31,562.944,12724200.0,2774.58,3990.78
1,11647.0,23009000,135789000.0,4794.37,3320.15,10136.9,11672.1,3281.86,502.784,10781400.0,2595.6,3829.82
